,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,moving_average,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,price,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,time,trading_days,transactions,treasury_period_return
2015-05-28 20:00:00+00:00,0.010315609667633776,0.0013108750000003777,,0.0,0.0,,-13184.689,10013.108750000005,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0006702249999996468,1.3213355921472467,130.961875,0.0,"[{'reason': None, 'filled': 100, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': 100, 'status': 1, 'stop': None, 'id': '0a2a72cca2ed41babd5b3763db631957', 'limit': None, 'created': Timestamp('2015-05-27 20:00:00+0000', tz='UTC'), 'commission': 0.1, 'stop_reached': False, 'dt': Timestamp('2015-05-28 20:00:00+0000', tz='UTC')}]",2015-05-28 20:00:00+00:00,2015-05,2015-05-28 13:31:00+00:00,19.811000000001513,10013.108750000005,[],131.78,0.001982428673257708,2.9141654454250494,0.0,0.0,0,9.370970130261163,23197.797750000005,-13204.500000000002,-13204.500000000002,11,11,"[{'order_id': '0a2a72cca2ed41babd5b3763db631957', 'price': 131.84589, 'sid': Equity(8 [AAPL]), 'commission': None, 'amount': 100, 'dt': Timestamp('2015-05-28 20:00:00+0000', tz='UTC')}]",0.0
2015-05-29 20:00:00+00:00,0.009850727941272966,0.0013108750000003777,,0.0,0.0,,0.0,10013.108750000005,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0006702249999996468,1.3213355921472467,130.97312499999998,0.0,"[{'reason': None, 'filled': 0, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 0, 'stop': None, 'id': '68d42186c8e44e68a48a6e8841033db1', 'limit': None, 'created': Timestamp('2015-05-29 20:00:00+0000', tz='UTC'), 'commission': 0, 'stop_reached': False, 'dt': Timestamp('2015-05-29 20:00:00+0000', tz='UTC')}]",2015-05-29 20:00:00+00:00,2015-05,2015-05-29 13:31:00+00:00,0.0,10013.108750000005,[],130.28,0.0,2.7973848534545334,0.0,0.0,0,8.972020828686981,10013.108750000005,0.0,0.0,12,12,[],0.0
2015-06-01 20:00:00+00:00,0.01002387967750112,0.0006482000000003207,,0.0,0.0,,13046.873249999999,23059.982000000004,-13053.5,-13053.5,0.0,1.3045044202348033,0.0,0.0,0,-0.0006702249999996468,1.3213355921472467,131.03125,-1.3045044202348033,"[{'reason': None, 'filled': -100, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 1, 'stop': None, 'id': '68d42186c8e44e68a48a6e8841033db1', 'limit': None, 'created': Timestamp('2015-05-29 20:00:00+0000', tz='UTC'), 'commission': 0.1, 'stop_reached': False, 'dt': Timestamp('2015-06-01 20:00:00+0000', tz='UTC')}]",2015-06-01 20:00:00+00:00,2015-06,2015-06-01 13:31:00+00:00,-6.626750000001266,10006.482000000004,"[{'cost_basis': 130.4687325, 'last_sale_price': 130.535, 'amount': -100, 'sid': Equity(8 [AAPL])}]",130.535,-0.0006618074531549167,1.2577645562331061,-13053.5,-13053.5,1,3.0401717796899543,10013.108750000005,0.0,0.0,13,13,"[{'order_id': '68d42186c8e44e68a48a6e8841033db1', 'price': 130.4697325, 'sid': Equity(8 [AAPL]), 'commission': None, 'amount': -100, 'dt': Timestamp('2015-06-01 20:00:00+0000', tz='UTC')}]",0.0
2015-06-02 20:00:00+00:00,0.026015356199054755,0.006398200000000243,,0.0,0.0,,0.0,23059.982000000004,-12996.0,-12996.0,0.0,1.2913377627265228,0.0,0.0,0,-0.0006702249999996468,1.3213355921472467,131.01874999999998,-1.2913377627265228,[],2015-06-02 20:00:00+00:00,2015-06,2015-06-02 13:31:00+00:00,57.5,10063.982000000004,"[{'cost_basis': 130.4687325, 'last_sale_price': 129.96, 'amount': -100, 'sid': Equity(8 [AAPL])}]",129.96,0.005746275264373546,4.425850864373833,-12996.0,-12996.0,1,28.812558213014103,23059.982000000004,-13053.5,-13053.5,14,14,[],0.0
2015-06-03 20:00:00+00:00,0.026435452385074294,0.004798200000000197,,0.0,0.0,,0.0,23059.982000000004,-13012.0,-13012.0,0.0,1.2949863962734005,0.0,0.0,0,-0.001589827962728975,1.3213355921472467,130.85999999999999,-1.2949863962734005,[],2015-06-03 20:00:00+00:00,2015-06,2015-06-03 13:31:00+00:00,-16.0,10047.982000000004,"[{'cost_basis': 130.4687325, 'last_sale_price': 130.12, 'amount': -100, 'sid': Equity(8 [AAPL])}]",130.12,-0.0015898279627288847,3.0547981547294203,-13012.0,-13012.0,1,10.661923822362308,23059.982000000004,-12996.0,-12996.0,15,15,[],0.0
2015-06-04 20:00:00+00:00,0.03845208952726713,0.012398200000000026,,0.0,0.0,,0.0,23059.982000000004,-12936.000000000002,-12936.000000000002,0.0,1.277758099530402,0.0,0.0,0,-0.001589827962728975,1.3213355921472467,130.46249999999998,-1.277758099530402,[],2015-06-04 20:00:00+00:00,2015-06,2015-06-04 13:31:00+00:00,75.99999999999818,10123.982000000002,"[{'cost_basis': 130.4687325, 'last_sale_price': 129.36, 'amount': -100, 'sid': Equity(8 [AAPL])}]",129.36,0.007563707817151544,5.066985591238207,-12936.000000000002,-12936.000000000002,1,26.56747525509471,23059.982000000004,-13012.0,-13012.0,16,16,[],0.0
2015-06-05 20:00:00+00:00,0.04430942953732528,0.019498200000000132,,0.0,0.0,,0.0,23059.982000000004,-12865.0,-12865.0,0.0,1.2618953128117338,0.0,0.0,0,-0.001589827962728975,1.3213355921472467,130.34125,-1.2618953128117338,[],2015-06-05 20:00:00+00:00,2015-06,2015-06-05 13:31:00+00:00,71.00000000000182,10194.982000000004,"[{'cost_basis': 130.4687325, 'last_sale_price': 128.65, 'amount': -100, 'sid': Equity(8 [AAPL])}]",128.65,0.007013050793650333,6.484700871080983,-12865.0,-12865.0,1,40.38603769581877,23059.982000000004,-12936.000000000002,-12936.000000000002,17,17,[],0.0
2015-06-08 20:00:00+00:00,0.05072510325024223,0.027998200000000306,,0.0,0.0,,0.0,23059.982000000004,-12780.0,-12780.0,0.0,1.2431928382753974,0.0,0.0,0,-0.001589827962728975,1.3213355921472467,129.81062500000002,-1.2431928382753974,[],2015-06-08 20:00:00+00:00,2015-06,2015-06-08 13:31:00+00:00,85.0,10279.982000000004,"[{'cost_basis': 130.4687325, 'last_sale_price': 127.8, 'amount': -100, 'sid': Equity(8 [AAPL])}]",127.8,0.008337435024407203,7.650936032260171,-12780.0,-12780.0,1,56.129922491425624,23059.982000000004,-12865.0,-12865.0,18,18,[],0.0
2015-06-09 20:00:00+00:00,0.049917600359734575,0.03179820000000033,,0.0,0.0,,0.0,23059.982000000004,-12742.0,-12742.0,0.0,1.2349314042222592,0.0,0.0,0,-0.001589827962728975,1.3213355921472467,129.265625,-1.2349314042222592,[],2015-06-09 20:00:00+00:00,2015-06,2015-06-09 13:31:00+00:00,38.0,10317.982000000004,"[{'cost_basis': 130.4687325, 'last_sale_price': 127.42, 'amount': -100, 'sid': Equity(8 [AAPL])}]",127.42,0.00369650452695347,8.347673225780731,-12742.0,-12742.0,1,61.917957190357036,23059.982000000004,-12780.0,-12780.0,19,19,[],0.0
2015-06-10 20:00:00+00:00,0.07421268194817142,0.017198200000000385,,0.0,0.0,,0.0,23059.982000000004,-12888.0,-12888.0,0.0,1.2670097135445182,0.0,0.0,0,-0.014150053760512407,1.3213355921472467,129.090625,-1.2670097135445182,[],2015-06-10 20:00:00+00:00,2015-06,2015-06-10 13:31:00+00:00,-146.0,10171.982000000004,"[{'cost_basis': 130.4687325, 'last_sale_price': 128.88, 'amount': -100, 'sid': Equity(8 [AAPL])}]",128.88,-0.014150053760512371,2.93171385433504,-12888.0,-12888.0,1,4.295208062849713,23059.982000000004,-12742.0,-12742.0,20,20,[],0.0
2015-06-11 20:00:00+00:00,0.07266052860020823,0.020098200000000288,,0.0,0.0,,0.0,23059.982000000004,-12859.0,-12859.0,0.0,1.260564914240609,0.0,0.0,0,-0.014150053760512407,1.3213355921472467,128.8475,-1.260564914240609,"[{'reason': None, 'filled': 0, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 0, 'stop': None, 'id': 'c9053e8624ff41e6ba5efc8266d0e195', 'limit': None, 'created': Timestamp('2015-06-11 20:00:00+0000', tz='UTC'), 'commission': 0, 'stop_reached': False, 'dt': Timestamp('2015-06-11 20:00:00+0000', tz='UTC')}]",2015-06-11 20:00:00+00:00,2015-06,2015-06-11 13:31:00+00:00,29.0,10200.982000000004,"[{'cost_basis': 130.4687325, 'last_sale_price': 128.59, 'amount': -100, 'sid': Equity(8 [AAPL])}]",128.59,0.0028509684739905783,3.3225945560760803,-12859.0,-12859.0,1,4.8837683029067085,23059.982000000004,-12888.0,-12888.0,21,21,[],0.0
2015-06-12 20:00:00+00:00,0.08227580227796584,0.03365235000000033,,0.0,0.0,,12710.541500000003,35770.5235,-25434.0,-25434.0,0.0,2.460595189475455,0.0,0.0,0,-0.014150053760512407,2.460595189475455,128.49875,-2.460595189475455,"[{'reason': None, 'filled': -100, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 1, 'stop': None, 'id': 'c9053e8624ff41e6ba5efc8266d0e195', 'limit': None, 'created': Timestamp('2015-06-11 20:00:00+0000', tz='UTC'), 'commission': 0.1, 'stop_reached': False, 'dt': Timestamp('2015-06-12 20:00:00+0000', tz='UTC')}, {'reason': None, 'filled': 0, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 0, 'stop': None, 'id': '678227bd95474b58824bb8c8a4a442da', 'limit': None, 'created': Timestamp('2015-06-12 20:00:00+0000', tz='UTC'), 'commission': 0, 'stop_reached': False, 'dt': Timestamp('2015-06-12 20:00:00+0000', tz='UTC')}]",2015-06-12 20:00:00+00:00,2015-06,2015-06-12 13:31:00+00:00,135.54149999999936,10336.523500000003,"[{'cost_basis': 128.78707375, 'last_sale_price': 127.17, 'amount': -200, 'sid': Equity(8 [AAPL])}]",127.17,0.013287103143599266,4.650765955511623,-25434.0,-25434.0,1,7.9227773848317895,23059.982000000004,-12859.0,-12859.0,22,22,"[{'order_id': 'c9053e8624ff41e6ba5efc8266d0e195', 'price': 127.106415, 'sid': Equity(8 [AAPL]), 'commission': None, 'amount': -100, 'dt': Timestamp('2015-06-12 20:00:00+0000', tz='UTC')}]",0.0
2015-06-15 20:00:00+00:00,0.08087768074660202,0.03800775000000067,,0.0,0.0,,12685.554000000004,48456.07750000001,-38076.0,-38076.0,0.0,3.668180704816508,0.0,0.0,0,-0.014150053760512407,3.668180704816508,128.09875,-3.668180704816508,"[{'reason': None, 'filled': -100, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 1, 'stop': None, 'id': '678227bd95474b58824bb8c8a4a442da', 'limit': None, 'created': Timestamp('2015-06-12 20:00:00+0000', tz='UTC'), 'commission': 0.1, 'stop_reached': False, 'dt': Timestamp('2015-06-15 20:00:00+0000', tz='UTC')}]",2015-06-15 20:00:00+00:00,2015-06,2015-06-15 13:31:00+00:00,43.554000000003725,10380.077500000007,"[{'cost_basis': 128.14322916666663, 'last_sale_price': 126.92, 'amount': -300, 'sid': Equity(8 [AAPL])}]",126.92,0.004213602378014603,5.096278250915775,-38076.0,-38076.0,1,8.7260006535871,35770.5235,-25434.0,-25434.0,23,23,"[{'order_id': '678227bd95474b58824bb8c8a4a442da', 'price': 126.85654, 'sid': Equity(8 [AAPL]), 'commission': None, 'amount': -100, 'dt': Timestamp('2015-06-15 20:00:00+0000', tz='UTC')}]",0.0
2015-06-16 20:00:00+00:00,0.1049545995414042,0.0176077500000007,,0.0,0.0,,0.0,48456.07750000001,-38280.0,-38280.0,0.0,3.7617638033908425,0.0,0.0,0,-0.01965303245568258,3.7617638033908425,127.87875,-3.7617638033908425,[],2015-06-16 20:00:00+00:00,2015-06,2015-06-16 13:31:00+00:00,-204.0,10176.077500000007,"[{'cost_basis': 128.14322916666663, 'last_sale_price': 127.60000000000001, 'amount': -300, 'sid': Equity(8 [AAPL])}]",127.60000000000001,-0.019653032455682506,1.7973901114304118,-38280.0,-38280.0,1,2.3969952480178773,48456.07750000001,-38076.0,-38076.0,24,24,[],0.0
2015-06-17 20:00:00+00:00,0.10591097327357563,0.026607750000000596,,0.0,0.0,,0.0,48456.07750000001,-38190.0,-38190.0,0.0,3.7200186731495037,0.0,0.0,0,-0.01965303245568258,3.7617638033908425,127.71,-3.7200186731495037,[],2015-06-17 20:00:00+00:00,2015-06,2015-06-17 13:31:00+00:00,90.0,10266.077500000007,"[{'cost_basis': 128.14322916666663, 'last_sale_price': 127.3, 'amount': -300, 'sid': Equity(8 [AAPL])}]",127.3,0.008844272265025488,2.551660522688704,-38190.0,-38190.0,1,3.5047059527961544,48456.07750000001,-38280.0,-38280.0,25,25,[],0.0
2015-06-18 20:00:00+00:00,0.1179671232942899,0.009207750000000514,,0.0,0.0,,0.0,48456.07750000001,-38364.0,-38364.0,0.0,3.801397680507306,0.0,0.0,0,-0.027745457584493198,3.801397680507306,127.71999999999998,-3.801397680507306,"[{'reason': None, 'filled': 0, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': 100, 'status': 0, 'stop': None, 'id': '933ee2565bf8471b95bccbfb3073ecbf', 'limit': None, 'created': Timestamp('2015-06-18 20:00:00+0000', tz='UTC'), 'commission': 0, 'stop_reached': False, 'dt': Timestamp('2015-06-18 20:00:00+0000', tz='UTC')}]",2015-06-18 20:00:00+00:00,2015-06,2015-06-18 13:31:00+00:00,-174.0,10092.077500000007,"[{'cost_basis': 128.14322916666663, 'last_sale_price': 127.88000000000001, 'amount': -300, 'sid': Equity(8 [AAPL])}]",127.88000000000001,-0.016949024590940498,0.8102215161013668,-38364.0,-38364.0,1,1.036607291671295,48456.07750000001,-38190.0,-38190.0,26,26,[],0.0
2015-06-19 20:00:00+00:00,0.16180635773331278,0.046964750000000555,,0.0,0.0,,-12666.43,35789.64750000001,-25320.0,-25320.0,0.0,2.4184195313165975,0.0,0.0,0,-0.027745457584493198,3.801397680507306,127.6175,-2.4184195313165975,"[{'reason': None, 'filled': 100, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': 100, 'status': 1, 'stop': None, 'id': '933ee2565bf8471b95bccbfb3073ecbf', 'limit': None, 'created': Timestamp('2015-06-18 20:00:00+0000', tz='UTC'), 'commission': 0.1, 'stop_reached': False, 'dt': Timestamp('2015-06-19 20:00:00+0000', tz='UTC')}, {'reason': None, 'filled': 0, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 0, 'stop': None, 'id': '2f0f2819dabd45d9a20da7b4b42c9493', 'limit': None, 'created': Timestamp('2015-06-19 20:00:00+0000', tz='UTC'), 'commission': 0, 'stop_reached': False, 'dt': Timestamp('2015-06-19 20:00:00+0000', tz='UTC')}]",2015-06-19 20:00:00+00:00,2015-06,2015-06-19 13:31:00+00:00,377.5699999999997,10469.647500000006,"[{'cost_basis': 128.14272916666664, 'last_sale_price': 126.60000000000001, 'amount': -200, 'sid': Equity(8 [AAPL])}]",126.60000000000001,0.037412514915784234,2.7268581944329404,-25320.0,-25320.0,1,4.876439520250809,48456.07750000001,-38364.0,-38364.0,27,27,"[{'order_id': '933ee2565bf8471b95bccbfb3073ecbf', 'price': 126.6633, 'sid': Equity(8 [AAPL]), 'commission': None, 'amount': 100, 'dt': Timestamp('2015-06-19 20:00:00+0000', tz='UTC')}]",0.0
2015-06-22 20:00:00+00:00,0.17156769991174314,0.02611670000000066,,0.0,0.0,,12754.519500000002,48544.16700000001,-38283.0,-38283.0,0.0,3.7308621914057114,0.0,0.0,0,-0.027745457584493198,3.801397680507306,127.45875,-3.7308621914057114,"[{'reason': None, 'filled': -100, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 1, 'stop': None, 'id': '2f0f2819dabd45d9a20da7b4b42c9493', 'limit': None, 'created': Timestamp('2015-06-19 20:00:00+0000', tz='UTC'), 'commission': 0.1, 'stop_reached': False, 'dt': Timestamp('2015-06-22 20:00:00+0000', tz='UTC')}, {'reason': None, 'filled': 0, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': 100, 'status': 0, 'stop': None, 'id': '9c11b53183c84230be8f1b288734c87e', 'limit': None, 'created': Timestamp('2015-06-22 20:00:00+0000', tz='UTC'), 'commission': 0, 'stop_reached': False, 'dt': Timestamp('2015-06-22 20:00:00+0000', tz='UTC')}]",2015-06-22 20:00:00+00:00,2015-06,2015-06-22 13:31:00+00:00,-208.48049999999785,10261.167000000009,"[{'cost_basis': 127.9435511111111, 'last_sale_price': 127.61, 'amount': -300, 'sid': Equity(8 [AAPL])}]",127.61,-0.019912848068667,1.4352899525223752,-38283.0,-38283.0,1,2.2999861461260007,35789.64750000001,-25320.0,-25320.0,28,28,"[{'order_id': '2f0f2819dabd45d9a20da7b4b42c9493', 'price': 127.546195, 'sid': Equity(8 [AAPL]), 'commission': None, 'amount': -100, 'dt': Timestamp('2015-06-22 20:00:00+0000', tz='UTC')}]",0.0
2015-06-23 20:00:00+00:00,0.17444773990591067,0.04287155000000098,,0.0,0.0,,-12709.451499999996,35834.71550000001,-25406.0,-25406.0,0.0,2.436158125130556,0.0,0.0,0,-0.027745457584493198,3.801397680507306,127.26375,-2.436158125130556,"[{'reason': None, 'filled': 100, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': 100, 'status': 1, 'stop': None, 'id': '9c11b53183c84230be8f1b288734c87e', 'limit': None, 'created': Timestamp('2015-06-22 20:00:00+0000', tz='UTC'), 'commission': 0.1, 'stop_reached': False, 'dt': Timestamp('2015-06-23 20:00:00+0000', tz='UTC')}, {'reason': None, 'filled': 0, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 0, 'stop': None, 'id': 'f8b828d888bd43048272edb3507cbbae', 'limit': None, 'created': Timestamp('2015-06-23 20:00:00+0000', tz='UTC'), 'commission': 0, 'stop_reached': False, 'dt': Timestamp('2015-06-23 20:00:00+0000', tz='UTC')}]",2015-06-23 20:00:00+00:00,2015-06,2015-06-23 13:31:00+00:00,167.54850000000442,10428.715500000013,"[{'cost_basis': 127.9430511111111, 'last_sale_price': 127.03, 'amount': -200, 'sid': Equity(8 [AAPL])}]",127.03,0.016328405921081313,2.176274995347629,-25406.0,-25406.0,1,3.608686451438663,48544.16700000001,-38283.0,-38283.0,29,29,"[{'order_id': '9c11b53183c84230be8f1b288734c87e', 'price': 127.093515, 'sid': Equity(8 [AAPL]), 'commission': None, 'amount': 100, 'dt': Timestamp('2015-06-23 20:00:00+0000', tz='UTC')}]",0.0
2015-06-24 20:00:00+00:00,0.18375401816790746,0.020621000000000222,,0.0,0.0,,12804.4945,48639.210000000014,-38433.00000000001,-38433.00000000001,0.0,3.76564856102314,0.0,0.0,0,-0.027745457584493198,3.801397680507306,127.38125,-3.76564856102314,"[{'reason': None, 'filled': -100, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 1, 'stop': None, 'id': 'f8b828d888bd43048272edb3507cbbae', 'limit': None, 'created': Timestamp('2015-06-23 20:00:00+0000', tz='UTC'), 'commission': 0.1, 'stop_reached': False, 'dt': Timestamp('2015-06-24 20:00:00+0000', tz='UTC')}, {'reason': None, 'filled': 0, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': 100, 'status': 0, 'stop': None, 'id': 'b3013baf5ffc432fb2b7b30ebe447e6c', 'limit': None, 'created': Timestamp('2015-06-24 20:00:00+0000', tz='UTC'), 'commission': 0, 'stop_reached': False, 'dt': Timestamp('2015-06-24 20:00:00+0000', tz='UTC')}]",2015-06-24 20:00:00+00:00,2015-06,2015-06-24 13:31:00+00:00,-222.50550000000658,10206.210000000006,"[{'cost_basis': 127.97701574074075, 'last_sale_price': 128.11, 'amount': -300, 'sid': Equity(8 [AAPL])}]",128.11,-0.02133584907940078,1.02185654938182,-38433.00000000001,-38433.00000000001,1,1.558129216137914,35834.71550000001,-25406.0,-25406.0,30,30,"[{'order_id': 'f8b828d888bd43048272edb3507cbbae', 'price': 128.04594500000002, 'sid': Equity(8 [AAPL]), 'commission': None, 'amount': -100, 'dt': Timestamp('2015-06-24 20:00:00+0000', tz='UTC')}]",0.0
2015-06-25 20:00:00+00:00,0.18672647873413592,0.03827350000000118,,0.0,0.0,,-12756.474999999999,35882.735000000015,-25500.0,-25500.0,0.0,2.456000273531007,0.0,0.0,0,-0.027745457584493198,3.801397680507306,127.45375,-2.456000273531007,"[{'reason': None, 'filled': 100, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': 100, 'status': 1, 'stop': None, 'id': 'b3013baf5ffc432fb2b7b30ebe447e6c', 'limit': None, 'created': Timestamp('2015-06-24 20:00:00+0000', tz='UTC'), 'commission': 0.1, 'stop_reached': False, 'dt': Timestamp('2015-06-25 20:00:00+0000', tz='UTC')}]",2015-06-25 20:00:00+00:00,2015-06,2015-06-25 13:31:00+00:00,176.52500000000873,10382.735000000015,"[{'cost_basis': 127.97651574074077, 'last_sale_price': 127.5, 'amount': -200, 'sid': Equity(8 [AAPL])}]",127.5,0.01729584243318616,1.7261162179831098,-25500.0,-25500.0,1,2.718772407107424,48639.210000000014,-38433.00000000001,-38433.00000000001,31,31,"[{'order_id': 'b3013baf5ffc432fb2b7b30ebe447e6c', 'price': 127.56375, 'sid': Equity(8 [AAPL]), 'commission': None, 'amount': 100, 'dt': Timestamp('2015-06-25 20:00:00+0000', tz='UTC')}]",0.0
2015-06-26 20:00:00+00:00,0.1873700827847112,0.053273500000001084,,0.0,0.0,,0.0,35882.735000000015,-25350.0,-25350.0,0.0,2.40678228399366,0.0,0.0,0,-0.027745457584493198,3.801397680507306,127.3475,-2.40678228399366,"[{'reason': None, 'filled': 0, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 0, 'stop': None, 'id': '966f2d64865f4495ab296339f8f99f47', 'limit': None, 'created': Timestamp('2015-06-26 20:00:00+0000', tz='UTC'), 'commission': 0, 'stop_reached': False, 'dt': Timestamp('2015-06-26 20:00:00+0000', tz='UTC')}]",2015-06-26 20:00:00+00:00,2015-06,2015-06-26 13:31:00+00:00,150.0,10532.735000000015,"[{'cost_basis': 127.97651574074077, 'last_sale_price': 126.75, 'amount': -200, 'sid': Equity(8 [AAPL])}]",126.75,0.014447060432535297,2.2736285336618494,-25350.0,-25350.0,1,3.650991442347992,35882.735000000015,-25500.0,-25500.0,32,32,[],0.0
2015-06-29 20:00:00+00:00,0.2148142093751718,0.09704085000000151,,0.0,0.0,,12446.673500000004,48329.40850000002,-37359.0,-37359.0,0.0,3.4054338085951796,0.0,0.0,0,-0.027745457584493198,3.801397680507306,127.00125,-3.4054338085951796,"[{'reason': None, 'filled': -100, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 1, 'stop': None, 'id': '966f2d64865f4495ab296339f8f99f47', 'limit': None, 'created': Timestamp('2015-06-26 20:00:00+0000', tz='UTC'), 'commission': 0.1, 'stop_reached': False, 'dt': Timestamp('2015-06-29 20:00:00+0000', tz='UTC')}]",2015-06-29 20:00:00+00:00,2015-06,2015-06-29 13:31:00+00:00,437.6735000000044,10970.40850000002,"[{'cost_basis': 126.80658882716052, 'last_sale_price': 124.53, 'amount': -300, 'sid': Equity(8 [AAPL])}]",124.53,0.04155364205023715,3.4002373347782084,-37359.0,-37359.0,1,6.3568984417191965,35882.735000000015,-25350.0,-25350.0,33,33,"[{'order_id': '966f2d64865f4495ab296339f8f99f47', 'price': 124.467735, 'sid': Equity(8 [AAPL]), 'commission': None, 'amount': -100, 'dt': Timestamp('2015-06-29 20:00:00+0000', tz='UTC')}]",0.0
2015-06-30 20:00:00+00:00,0.2242776696918374,0.07019085000000147,,0.0,0.0,,0.0,48329.40850000002,-37627.5,-37627.5,0.0,3.5159616623520873,0.0,0.0,0,-0.027745457584493198,3.801397680507306,126.694375,-3.5159616623520873,[],2015-06-30 20:00:00+00:00,2015-06,2015-06-30 13:31:00+00:00,-268.5,10701.90850000002,"[{'cost_basis': 126.80658882716052, 'last_sale_price': 125.425, 'amount': -300, 'sid': Equity(8 [AAPL])}]",125.425,-0.024474931813158962,2.3521465122116205,-37627.5,-37627.5,1,4.016116477214444,48329.40850000002,-37359.0,-37359.0,34,34,[],0.0
2015-07-01 20:00:00+00:00,0.24011851191557346,0.03494085000000147,,0.0,0.0,,0.0,48329.40850000002,-37980.0,-37980.0,0.0,3.669774944142936,0.0,0.0,0,-0.056606825534345415,3.801397680507306,126.694375,-3.669774944142936,[],2015-07-01 20:00:00+00:00,2015-07,2015-07-01 13:31:00+00:00,-352.5,10349.40850000002,"[{'cost_basis': 126.80658882716052, 'last_sale_price': 126.60000000000001, 'amount': -300, 'sid': Equity(8 [AAPL])}]",126.60000000000001,-0.03293805025524177,1.1465487448459402,-37980.0,-37980.0,1,1.7562840699844966,48329.40850000002,-37627.5,-37627.5,35,35,[],0.0
2015-07-02 20:00:00+00:00,0.2368492169511811,0.039740850000001604,,0.0,0.0,,0.0,48329.40850000002,-37932.0,-37932.0,0.0,3.6482167647832564,0.0,0.0,0,-0.056606825534345415,3.801397680507306,126.548125,-3.6482167647832564,"[{'reason': None, 'filled': 0, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 0, 'stop': None, 'id': '8b18d3468dbc48a4bddf517aa23e87aa', 'limit': None, 'created': Timestamp('2015-07-02 20:00:00+0000', tz='UTC'), 'commission': 0, 'stop_reached': False, 'dt': Timestamp('2015-07-02 20:00:00+0000', tz='UTC')}]",2015-07-02 20:00:00+00:00,2015-07,2015-07-02 13:31:00+00:00,48.0,10397.40850000002,"[{'cost_basis': 126.80658882716052, 'last_sale_price': 126.44, 'amount': -300, 'sid': Equity(8 [AAPL])}]",126.44,0.00463794621692637,1.267159643160946,-37932.0,-37932.0,1,1.941766973299413,48329.40850000002,-37980.0,-37980.0,36,36,[],0.0
