,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,fast_ma,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,price,returns,sharpe,short_exposure,short_value,shorts_count,slow_ma,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2015-08-12 20:00:00+00:00,0.041863192249702294,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,115.751125,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-08-12 20:00:00+00:00,2015-08,2015-08-12 13:31:00+00:00,0.0,9702.4205,[],115.24000000000001,0.0,-2.8199673866887283,0.0,0.0,0,122.49359375,-2.9273779305058123,9702.4205,0.0,0.0,64,[],0.0
2015-08-13 20:00:00+00:00,0.04154508942761645,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,115.40662499999999,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-08-13 20:00:00+00:00,2015-08,2015-08-13 13:31:00+00:00,0.0,9702.4205,[],115.15,0.0,-2.797843041339633,0.0,0.0,0,122.218,-2.904772357220758,9702.4205,0.0,0.0,65,[],0.0
2015-08-14 20:00:00+00:00,0.04123412472401566,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,115.63625,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-08-14 20:00:00+00:00,2015-08,2015-08-14 13:31:00+00:00,0.0,9702.4205,[],115.96000000000001,0.0,-2.7762315538576052,0.0,0.0,0,121.93987500000001,-2.882682513007632,9702.4205,0.0,0.0,66,[],0.0
2015-08-17 20:00:00+00:00,0.04093003529256371,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,115.92125,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-08-17 20:00:00+00:00,2015-08,2015-08-17 13:31:00+00:00,0.0,9702.4205,[],117.16,0.0,-2.7551134056513598,0.0,0.0,0,121.6626875,-2.8610890815264463,9702.4205,0.0,0.0,67,[],0.0
2015-08-18 20:00:00+00:00,0.040632571631085836,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,116.0925,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-08-18 20:00:00+00:00,2015-08,2015-08-18 13:31:00+00:00,0.0,9702.4205,[],116.5,0.0,-2.7344701028333414,0.0,0.0,0,121.369875,-2.8399737443711763,9702.4205,0.0,0.0,68,[],0.0
2015-08-19 20:00:00+00:00,0.040341496723632936,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,116.02875,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-08-19 20:00:00+00:00,2015-08,2015-08-19 13:31:00+00:00,0.0,9702.4205,[],115.01,0.0,-2.7142841080558053,0.0,0.0,0,121.0441875,-2.8193191157471666,9702.4205,0.0,0.0,69,[],0.0
2015-08-20 20:00:00+00:00,0.040056585248962745,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,115.145,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-08-20 20:00:00+00:00,2015-08,2015-08-20 13:31:00+00:00,0.0,9702.4205,[],112.65,0.0,-2.6945387778096657,0.0,0.0,0,120.654375,-2.7991086822997255,9702.4205,0.0,0.0,70,[],0.0
2015-08-21 20:00:00+00:00,0.039777622849451265,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,114.17875,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-08-21 20:00:00+00:00,2015-08,2015-08-21 13:31:00+00:00,0.0,9702.4205,[],105.76,0.0,-2.6752183046759783,0.0,0.0,0,120.14631250000001,-2.779326747620623,9702.4205,0.0,0.0,71,[],0.0
2015-08-24 20:00:00+00:00,0.039504405455059705,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,112.66375,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-08-24 20:00:00+00:00,2015-08,2015-08-24 13:31:00+00:00,0.0,9702.4205,[],103.12,0.0,-2.6563076640741974,0.0,0.0,0,119.63353125,-2.759958381008669,9702.4205,0.0,0.0,72,[],0.0
2015-08-25 20:00:00+00:00,0.03923673865752775,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,111.2375,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-08-25 20:00:00+00:00,2015-08,2015-08-25 13:31:00+00:00,0.0,9702.4205,[],103.74000000000001,0.0,-2.6377925650989966,0.0,0.0,0,119.04028124999999,-2.7409893701042787,9702.4205,0.0,0.0,73,[],0.0
2015-08-26 20:00:00+00:00,0.03897443713044382,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,110.45375000000001,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-08-26 20:00:00+00:00,2015-08,2015-08-26 13:31:00+00:00,0.0,9702.4205,[],109.69,0.0,-2.6196594050797586,0.0,0.0,0,118.55890624999999,-2.722406177056552,9702.4205,0.0,0.0,74,[],0.0
2015-08-27 20:00:00+00:00,0.038717324091273465,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,109.92375,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-08-27 20:00:00+00:00,2015-08,2015-08-27 13:31:00+00:00,0.0,9702.4205,[],112.92,0.0,-2.60189522753398,0.0,0.0,0,118.18003124999998,-2.7041958979156813,9702.4205,0.0,0.0,75,[],0.0
2015-08-28 20:00:00+00:00,0.038465230801807006,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,109.5225,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-08-28 20:00:00+00:00,2015-08,2015-08-28 13:31:00+00:00,0.0,9702.4205,[],113.29,0.0,-2.584487683218963,0.0,0.0,0,117.77506249999999,-2.6863462249739096,9702.4205,0.0,0.0,76,[],0.0
2015-08-31 20:00:00+00:00,0.038217996103826826,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,109.24125,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-08-31 20:00:00+00:00,2015-08,2015-08-31 13:31:00+00:00,0.0,9702.4205,[],112.76,0.0,-2.567424994015537,0.0,0.0,0,117.30096875,-2.6688454118053144,9702.4205,0.0,0.0,77,[],0.0
2015-09-01 20:00:00+00:00,0.03797546598709966,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,108.625,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-09-01 20:00:00+00:00,2015-09,2015-09-01 13:31:00+00:00,0.0,9702.4205,[],107.72,0.0,-2.5506959194034913,0.0,0.0,0,116.63484375,-2.6516822407787726,9702.4205,0.0,0.0,78,[],0.0
2015-09-02 20:00:00+00:00,0.03773749318706831,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,109.4475,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-09-02 20:00:00+00:00,2015-09,2015-09-02 13:31:00+00:00,0.0,9702.4205,[],112.34,0.0,-2.5342897253117735,0.0,0.0,0,116.03687500000001,-2.6348459928399617,9702.4205,0.0,0.0,79,[],0.0
2015-09-03 20:00:00+00:00,0.0375039368098617,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,110.35375000000002,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-09-03 20:00:00+00:00,2015-09,2015-09-03 13:31:00+00:00,0.0,9702.4205,[],110.37,0.0,-2.5181961551470766,0.0,0.0,0,115.41840625,-2.618326419377461,9702.4205,0.0,0.0,80,[],0.0
2015-09-04 20:00:00+00:00,0.037274661982458344,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,111.045,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-09-04 20:00:00+00:00,2015-09,2015-09-04 13:31:00+00:00,0.0,9702.4205,[],109.27,0.0,-2.5024054028230394,0.0,0.0,0,114.93759375000002,-2.6021137160051664,9702.4205,0.0,0.0,81,[],0.0
2015-09-08 20:00:00+00:00,0.03704953952603466,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,111.3725,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-09-08 20:00:00+00:00,2015-09,2015-09-08 13:31:00+00:00,0.0,9702.4205,[],112.31,0.0,-2.4869080876287657,0.0,0.0,0,114.55365625000002,-2.5861984981086636,9702.4205,0.0,0.0,82,[],0.0
2015-09-09 20:00:00+00:00,0.036828445650704686,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,111.02624999999999,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-09-09 20:00:00+00:00,2015-09,2015-09-09 13:31:00+00:00,0.0,9702.4205,[],110.15,0.0,-2.4716952307901985,0.0,0.0,0,114.12275000000001,-2.5705717780169737,9702.4205,0.0,0.0,83,[],0.0
2015-09-10 20:00:00+00:00,0.036611261670016125,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,110.93625,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-09-10 20:00:00+00:00,2015-09,2015-09-10 13:31:00+00:00,0.0,9702.4205,[],112.57000000000001,0.0,-2.456758233591198,0.0,0.0,0,113.82128125000001,-2.5552249436735357,9702.4205,0.0,0.0,84,[],0.0
2015-09-11 20:00:00+00:00,0.03639787373370936,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,111.1175,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-09-11 20:00:00+00:00,2015-09,2015-09-11 13:31:00+00:00,0.0,9702.4205,[],114.21000000000001,0.0,-2.442088856933131,0.0,0.0,0,113.55209375000001,-2.540149738691425,9702.4205,0.0,0.0,85,[],0.0
2015-09-14 20:00:00+00:00,0.03618817257737642,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,112.06625,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-09-14 20:00:00+00:00,2015-09,2015-09-14 13:31:00+00:00,0.0,9702.4205,[],115.31,0.0,-2.4276792022224267,0.0,0.0,0,113.32940625,-2.5253382436878735,9702.4205,0.0,0.0,86,[],0.0
2015-09-15 20:00:00+00:00,0.035982053287770564,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,112.55875,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,[],2015-09-15 20:00:00+00:00,2015-09,2015-09-15 13:31:00+00:00,0.0,9702.4205,[],116.28,0.0,-2.413521693485395,0.0,0.0,0,113.15631250000001,-2.5107828588022434,9702.4205,0.0,0.0,87,[],0.0
2015-09-16 20:00:00+00:00,0.03577941508262458,-0.02975794999999981,,0.0,0.0,,0.0,9702.4205,0.0,0.0,0.0,113.31374999999998,0.0,0.0,0.0,0,-0.029757949999999766,1.259355280260147,0.0,"[{'id': '09b21f546b3944778710443ef7664986', 'status': 0, 'limit': None, 'dt': Timestamp('2015-09-16 20:00:00+0000', tz='UTC'), 'filled': 0, 'limit_reached': False, 'stop': None, 'amount': 100, 'reason': None, 'created': Timestamp('2015-09-16 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'sid': Equity(8 [AAPL]), 'commission': 0}]",2015-09-16 20:00:00+00:00,2015-09,2015-09-16 13:31:00+00:00,0.0,9702.4205,[],116.41,0.0,-2.399609060618166,0.0,0.0,0,113.02059375000002,-2.496476287309774,9702.4205,0.0,0.0,88,[],0.0
2015-09-17 20:00:00+00:00,0.035578163812850894,-0.030337549999999824,,0.0,0.0,,-11397.796,-1695.3754999999996,11392.0,11392.0,0.0,113.89499999999998,1.1748418225331918,11392.0,11392.0,1,-0.030337549999999852,1.259355280260147,1.1748418225331918,"[{'id': '09b21f546b3944778710443ef7664986', 'status': 1, 'limit': None, 'dt': Timestamp('2015-09-17 20:00:00+0000', tz='UTC'), 'filled': 100, 'limit_reached': False, 'stop': None, 'amount': 100, 'reason': None, 'created': Timestamp('2015-09-16 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'sid': Equity(8 [AAPL]), 'commission': 0.1}]",2015-09-17 20:00:00+00:00,2015-09,2015-09-17 13:31:00+00:00,-5.7960000000002765,9696.6245,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 113.92, 'cost_basis': 113.97796}]",113.92,-0.0005973767061528967,-2.433610029083503,0.0,0.0,0,112.89603125000002,-2.530779815753018,9702.4205,0.0,0.0,89,"[{'price': 113.97696, 'order_id': '09b21f546b3944778710443ef7664986', 'sid': Equity(8 [AAPL]), 'commission': None, 'dt': Timestamp('2015-09-17 20:00:00+0000', tz='UTC'), 'amount': 100}]",0.0
2015-09-18 20:00:00+00:00,0.036171404424279414,-0.03503754999999975,,0.0,0.0,,0.0,-1695.3754999999996,11345.0,11345.0,0.0,114.0375,1.175693416878553,11345.0,11345.0,1,-0.035037549999999695,1.259355280260147,1.175693416878553,[],2015-09-18 20:00:00+00:00,2015-09,2015-09-18 13:31:00+00:00,-47.0,9649.6245,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 113.45, 'cost_basis': 113.97796}]",113.45,-0.004847047547319128,-2.74230634581376,0.0,0.0,0,112.875,-2.836116984534426,-1695.3754999999996,11392.0,11392.0,90,[],0.0
2015-09-21 20:00:00+00:00,0.04748942100991248,-0.017437549999999802,,0.0,0.0,,0.0,-1695.3754999999996,11521.0,11521.0,0.0,114.67,1.172546335349982,11521.0,11521.0,1,-0.035037549999999695,1.259355280260147,1.172546335349982,[],2015-09-21 20:00:00+00:00,2015-09,2015-09-21 13:31:00+00:00,176.0,9825.6245,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 115.21000000000001, 'cost_basis': 113.97796}]",115.21000000000001,0.018239051685378982,-1.0022209997883829,0.0,0.0,0,112.8853125,-1.3683670729507673,-1695.3754999999996,11345.0,11345.0,91,[],0.0
2015-09-22 20:00:00+00:00,0.05604462770685363,-0.03553754999999981,,0.0,0.0,,0.0,-1695.3754999999996,11340.0,11340.0,0.0,114.77374999999999,1.17578450047485,11340.0,11340.0,1,-0.035537549999999814,1.259355280260147,1.17578450047485,[],2015-09-22 20:00:00+00:00,2015-09,2015-09-22 13:31:00+00:00,-181.0,9644.6245,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 113.4, 'cost_basis': 113.97796}]",113.4,-0.01842122096157861,-1.7403217785752845,0.0,0.0,0,112.83125000000001,-2.1152710092045424,-1695.3754999999996,11521.0,11521.0,92,[],0.0
2015-09-23 20:00:00+00:00,0.05808470824248521,-0.02633754999999982,,0.0,0.0,,0.0,-1695.3754999999996,11432.0,11432.0,0.0,114.7875,1.174123537371704,11432.0,11432.0,1,-0.035537549999999814,1.259355280260147,1.174123537371704,[],2015-09-23 20:00:00+00:00,2015-09,2015-09-23 13:31:00+00:00,92.0,9736.6245,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 114.32000000000001, 'cost_basis': 113.97796}]",114.32000000000001,0.009538992420078163,-1.216143200588446,0.0,0.0,0,112.79375000000002,-1.5402689565761345,-1695.3754999999996,11340.0,11340.0,93,[],0.0
2015-09-24 20:00:00+00:00,0.058983238668445605,-0.019537549999999904,,0.0,0.0,,0.0,-1695.3754999999996,11500.0,11500.0,0.0,114.74875,1.1729159031026635,11500.0,11500.0,1,-0.035537549999999814,1.259355280260147,1.1729159031026635,[],2015-09-24 20:00:00+00:00,2015-09,2015-09-24 13:31:00+00:00,68.0,9804.6245,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 115.0, 'cost_basis': 113.97796}]",115.0,0.006983939865401911,-0.8674487763810932,0.0,0.0,0,112.64625000000001,-1.1216179235075752,-1695.3754999999996,11432.0,11432.0,94,[],0.0
2015-09-25 20:00:00+00:00,0.05883996506526644,-0.022437549999999917,,0.0,0.0,,0.0,-1695.3754999999996,11471.0,11471.0,0.0,114.55250000000001,1.1734288689177863,11471.0,11471.0,1,-0.035537549999999814,1.259355280260147,1.1734288689177863,[],2015-09-25 20:00:00+00:00,2015-09,2015-09-25 13:31:00+00:00,-29.0,9775.6245,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 114.71000000000001, 'cost_basis': 113.97796}]",114.71000000000001,-0.002957787929563249,-0.9937511267030945,0.0,0.0,0,112.68437500000002,-1.2814058017550796,-1695.3754999999996,11500.0,11500.0,95,[],0.0
2015-09-28 20:00:00+00:00,0.06937574327338927,-0.04513754999999986,,0.0,0.0,,0.0,-1695.3754999999996,11244.0,11244.0,0.0,114.05625,1.1775518034037258,11244.0,11244.0,1,-0.04513754999999989,1.259355280260147,1.1775518034037258,[],2015-09-28 20:00:00+00:00,2015-09,2015-09-28 13:31:00+00:00,-227.0,9548.6245,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 112.44, 'cost_basis': 113.97796}]",112.44,-0.02322102286150618,-1.7126790246492825,0.0,0.0,0,112.59687500000001,-2.015326743637464,-1695.3754999999996,11471.0,11471.0,96,[],0.0
2015-09-29 20:00:00+00:00,0.08906142822020607,-0.0789375499999998,,0.0,0.0,,0.0,-1695.3754999999996,10906.0,10906.0,0.0,113.44874999999999,1.1840673778417523,10906.0,10906.0,1,-0.07893754999999984,1.259355280260147,1.1840673778417523,[],2015-09-29 20:00:00+00:00,2015-09,2015-09-29 13:31:00+00:00,-338.0,9210.6245,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 109.06, 'cost_basis': 113.97796}]",109.06,-0.035397768547710706,-2.352922762298432,0.0,0.0,0,112.4065625,-2.5610047271296374,-1695.3754999999996,11244.0,11244.0,97,[],0.0
2015-09-30 20:00:00+00:00,0.09018513634031342,-0.07003754999999989,,0.0,0.0,,0.0,-1695.3754999999996,10995.0,10995.0,0.0,113.01124999999999,1.1823058017019934,10995.0,10995.0,1,-0.07893754999999984,1.259355280260147,1.1823058017019934,[],2015-09-30 20:00:00+00:00,2015-09,2015-09-30 13:31:00+00:00,89.0,9299.6245,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 109.95, 'cost_basis': 113.97796}]",109.95,0.009662754137897966,-2.024383109760061,0.0,0.0,0,112.21875,-2.242683023912738,-1695.3754999999996,10906.0,10906.0,98,[],0.0
2015-10-01 20:00:00+00:00,0.08987391628801758,-0.07373754999999993,,0.0,0.0,,0.0,-1695.3754999999996,10958.0,10958.0,0.0,112.30750000000002,1.1830340310135643,10958.0,10958.0,1,-0.07893754999999984,1.259355280260147,1.1830340310135643,[],2015-10-01 20:00:00+00:00,2015-10,2015-10-01 13:31:00+00:00,-37.0,9262.6245,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 109.58, 'cost_basis': 113.97796}]",109.58,-0.003978655267209974,-2.1235596129378465,0.0,0.0,0,111.981875,-2.349163336686486,-1695.3754999999996,10995.0,10995.0,99,[],0.0
2015-10-02 20:00:00+00:00,0.09065387378160274,-0.06573755000000003,,0.0,0.0,,0.0,-1695.3754999999996,11038.0,11038.0,0.0,111.93,1.1814667281126412,11038.0,11038.0,1,-0.07893754999999984,1.259355280260147,1.1814667281126412,[],2015-10-02 20:00:00+00:00,2015-10,2015-10-02 13:31:00+00:00,80.0,9342.6245,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 110.38, 'cost_basis': 113.97796}]",110.38,0.008636860967428772,-1.8441484746892292,0.0,0.0,0,111.79062499999999,-2.0681390923197136,-1695.3754999999996,10958.0,10958.0,100,[],0.0
2015-10-05 20:00:00+00:00,0.0905370182791256,-0.06173755000000003,,0.0,0.0,,0.0,-1695.3754999999996,11078.0,11078.0,0.0,111.4875,1.1806930992495757,11078.0,11078.0,1,-0.07893754999999984,1.259355280260147,1.1806930992495757,"[{'id': '19f4481042ca48f49b360e68b43bca4e', 'status': 0, 'limit': None, 'dt': Timestamp('2015-10-05 20:00:00+0000', tz='UTC'), 'filled': 0, 'limit_reached': False, 'stop': None, 'amount': -100, 'reason': None, 'created': Timestamp('2015-10-05 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'sid': Equity(8 [AAPL]), 'commission': 0}]",2015-10-05 20:00:00+00:00,2015-10,2015-10-05 13:31:00+00:00,40.0,9382.6245,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 110.78, 'cost_basis': 113.97796}]",110.78,0.00428145217652709,-1.7102565473702198,0.0,0.0,0,111.6584375,-1.9250660246095395,-1695.3754999999996,11038.0,11038.0,101,[],0.0
2015-10-06 20:00:00+00:00,0.09052581204102596,-0.05700410000000011,,0.0,0.0,,11125.334499999999,9429.958999999999,0.0,0.0,0.0,111.02625,0.0,0.0,0.0,0,-0.07893754999999984,1.259355280260147,0.0,"[{'id': '19f4481042ca48f49b360e68b43bca4e', 'status': 1, 'limit': None, 'dt': Timestamp('2015-10-06 20:00:00+0000', tz='UTC'), 'filled': -100, 'limit_reached': False, 'stop': None, 'amount': -100, 'reason': None, 'created': Timestamp('2015-10-05 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'sid': Equity(8 [AAPL]), 'commission': 0.1}]",2015-10-06 20:00:00+00:00,2015-10,2015-10-06 13:31:00+00:00,47.334499999999025,9429.958999999999,[],111.31,0.005044910408596115,-1.556015622647942,0.0,0.0,0,111.6165625,-1.7598836695327489,-1695.3754999999996,11078.0,11078.0,102,"[{'price': 111.254345, 'order_id': '19f4481042ca48f49b360e68b43bca4e', 'sid': Equity(8 [AAPL]), 'commission': None, 'dt': Timestamp('2015-10-06 20:00:00+0000', tz='UTC'), 'amount': -100}]",0.0
2015-10-07 20:00:00+00:00,0.09008520795343807,-0.05700410000000011,,0.0,0.0,,0.0,9429.958999999999,0.0,0.0,0.0,110.535,0.0,0.0,0.0,0,-0.07893754999999984,1.259355280260147,0.0,[],2015-10-07 20:00:00+00:00,2015-10,2015-10-07 13:31:00+00:00,0.0,9429.958999999999,[],110.78,0.0,-1.5484452136074411,0.0,0.0,0,111.77343750000001,-1.7513197079101186,9429.958999999999,0.0,0.0,103,[],0.0
2015-10-08 20:00:00+00:00,0.08965097536314683,-0.05700410000000011,,0.0,0.0,,0.0,9429.958999999999,0.0,0.0,0.0,110.16749999999999,0.0,0.0,0.0,0,-0.07893754999999984,1.259355280260147,0.0,[],2015-10-08 20:00:00+00:00,2015-10,2015-10-08 13:31:00+00:00,0.0,9429.958999999999,[],109.5,0.0,-1.5409842357512056,0.0,0.0,0,111.97281250000002,-1.7428795638070809,9429.958999999999,0.0,0.0,104,[],0.0
2015-10-09 20:00:00+00:00,0.08922296217367132,-0.05700410000000011,,0.0,0.0,,0.0,9429.958999999999,0.0,0.0,0.0,110.55,0.0,0.0,0.0,0,-0.07893754999999984,1.259355280260147,0.0,[],2015-10-09 20:00:00+00:00,2015-10,2015-10-09 13:31:00+00:00,0.0,9429.958999999999,[],112.12,0.0,-1.5336300778378977,0.0,0.0,0,112.23468750000002,-1.7345602821118165,9429.958999999999,0.0,0.0,105,[],0.0
2015-10-12 20:00:00+00:00,0.08880102132354059,-0.05700410000000011,,0.0,0.0,,0.0,9429.958999999999,0.0,0.0,0.0,110.75625000000001,0.0,0.0,0.0,0,-0.07893754999999984,1.259355280260147,0.0,[],2015-10-12 20:00:00+00:00,2015-10,2015-10-12 13:31:00+00:00,0.0,9429.958999999999,[],111.60000000000001,0.0,-1.5263802150345689,0.0,0.0,0,112.29437500000002,-1.7263590055192926,9429.958999999999,0.0,0.0,106,[],0.0
2015-10-13 20:00:00+00:00,0.08838501057399825,-0.05700410000000011,,0.0,0.0,,0.0,9429.958999999999,0.0,0.0,0.0,111.0325,0.0,0.0,0.0,0,-0.07893754999999984,1.259355280260147,0.0,[],2015-10-13 20:00:00+00:00,2015-10,2015-10-13 13:31:00+00:00,0.0,9429.958999999999,[],111.79,0.0,-1.5192322052748024,0.0,0.0,0,112.2590625,-1.7182729704081774,9429.958999999999,0.0,0.0,107,[],0.0
2015-10-14 20:00:00+00:00,0.08797479230754636,-0.05700410000000011,,0.0,0.0,,0.0,9429.958999999999,0.0,0.0,0.0,111.01125,0.0,0.0,0.0,0,-0.07893754999999984,1.259355280260147,0.0,[],2015-10-14 20:00:00+00:00,2015-10,2015-10-14 13:31:00+00:00,0.0,9429.958999999999,[],110.21000000000001,0.0,-1.5121836858027153,0.0,0.0,0,112.1628125,-1.710299502928214,9429.958999999999,0.0,0.0,108,[],0.0
2015-10-15 20:00:00+00:00,0.08757023333667954,-0.05700410000000011,,0.0,0.0,,0.0,9429.958999999999,0.0,0.0,0.0,111.14625000000001,0.0,0.0,0.0,0,-0.07893754999999984,1.259355280260147,0.0,[],2015-10-15 20:00:00+00:00,2015-10,2015-10-15 13:31:00+00:00,0.0,9429.958999999999,[],111.86,0.0,-1.505232369891724,0.0,0.0,0,112.13468750000001,-1.7024360152854834,9429.958999999999,0.0,0.0,109,[],0.0
2015-10-16 20:00:00+00:00,0.08717120472220698,-0.05700410000000011,,0.0,0.0,,0.0,9429.958999999999,0.0,0.0,0.0,111.1125,0.0,0.0,0.0,0,-0.07893754999999984,1.259355280260147,0.0,[],2015-10-16 20:00:00+00:00,2015-10,2015-10-16 13:31:00+00:00,0.0,9429.958999999999,[],111.04,0.0,-1.4983760437277045,0.0,0.0,0,112.23843750000002,-1.6946800022138306,9429.958999999999,0.0,0.0,110,[],0.0
2015-10-19 20:00:00+00:00,0.08677758160059808,-0.05700410000000011,,0.0,0.0,,0.0,9429.958999999999,0.0,0.0,0.0,111.23125,0.0,0.0,0.0,0,-0.07893754999999984,1.259355280260147,0.0,[],2015-10-19 20:00:00+00:00,2015-10,2015-10-19 13:31:00+00:00,0.0,9429.958999999999,[],111.73,0.0,-1.4916125634469262,0.0,0.0,0,112.21937500000001,-1.6870290376215258,9429.958999999999,0.0,0.0,111,[],0.0
2015-10-20 20:00:00+00:00,0.08638924301982794,-0.05700410000000011,,0.0,0.0,,0.0,9429.958999999999,0.0,0.0,0.0,111.76499999999999,0.0,0.0,0.0,0,-0.07893754999999984,1.259355280260147,0.0,[],2015-10-20 20:00:00+00:00,2015-10,2015-10-20 13:31:00+00:00,0.0,9429.958999999999,[],113.77,0.0,-1.484939852319734,0.0,0.0,0,112.32562500000002,-1.6794807714029758,9429.958999999999,0.0,0.0,112,[],0.0
2015-10-21 20:00:00+00:00,0.08600607178323187,-0.05700410000000011,,0.0,0.0,,0.0,9429.958999999999,0.0,0.0,0.0,111.97,0.0,0.0,0.0,0,-0.07893754999999984,1.259355280260147,0.0,[],2015-10-21 20:00:00+00:00,2015-10,2015-10-21 13:31:00+00:00,0.0,9429.958999999999,[],113.76,0.0,-1.4783558980715952,0.0,0.0,0,112.46593750000001,-1.6720329264059595,9429.958999999999,0.0,0.0,113,[],0.0
